month,local_hour,valid_qh,DA_avg_abs_mw,IDA_avg_abs_mw,aFRR_up_avg_mw,aFRR_down_avg_mw
2025-03,1,116,69.37931034482759,73.34440644807434,99.47413793103448,93.78448275862068
2025-03,2,120,66.66666666666667,68.84162272520886,96.31666666666666,94.14166666666667
2025-03,3,124,61.354838709677416,62.08870967741935,93.54838709677419,92.68548387096774
2025-03,4,124,68.19354838709677,70.80645161290323,93.54838709677419,89.70967741935483
2025-03,5,124,72.70967741935483,69.32665051644817,91.90322580645162,91.80645161290323
2025-03,6,124,67.74193548387096,70.95927330511208,89.4758064516129,93.54838709677419
2025-03,7,124,51.61290322580645,48.564516129032256,90.5,93.54838709677419
2025-03,8,120,50.0,50.0,96.66666666666667,96.66666666666667
2025-03,9,124,54.83870967741935,52.22660154215479,90.93548387096774,93.54838709677419
2025-03,10,124,64.51612903225806,63.061437996469884,93.54838709677419,90.29032258064517
2025-03,11,124,61.29032258064516,61.822461236156634,92.94354838709677,87.83064516129032
2025-03,12,120,76.66666666666667,80.14050726124422,94.70833333333333,87.31666666666665
2025-03,13,116,68.96551724137932,77.49162743238612,95.42241379310344,70.35344827586222
